name,id,date,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10,defect11,defect12
01a38f56-0973-4630-b16f-cdf8ddade159, ab4d5911-69e7-465e-91e5-d83ffba19f64, 2022-03-30 10:52:28.293147+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
8128bddf-23be-4a40-8669-254feeeec84b, ca47cac1-2d1d-40fc-94c7-f3459c23d276, 2022-03-30 10:52:30.704581+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
dd85e8b3-2929-4cfc-a081-991dae5c6866, ab4d5911-69e7-465e-91e5-d83ffba19f64, 2022-03-30 10:52:28.807776+00:00, tailing x 18,broken x 2,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
9ffd54c3-7855-4f6c-ab99-b10d61149190, ca47cac1-2d1d-40fc-94c7-f3459c23d276, 2022-03-30 10:52:31.343844+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
b18ff16c-88ec-4a2e-9cea-dbd0c3bef0c4, b5e143db-0f84-49fb-8878-26b76ba64ad9, 2022-03-30 10:52:33.455245+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
f05086b7-507b-42ab-a985-e9d0cc883e4e, ca47cac1-2d1d-40fc-94c7-f3459c23d276, 2022-03-30 10:52:31.860277+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
1527512a-a133-4fa1-8116-42dac9a6b784, b5e143db-0f84-49fb-8878-26b76ba64ad9, 2022-03-30 10:52:34.126177+00:00, tailing x 18,broken x 3,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
18f5fe50-9c55-4360-90de-a156a605550c, dfbec1d8-410a-4455-b8ce-d4ee5fe08629, 2022-03-30 10:52:36.365531+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
845924c7-a8a1-44b8-84e3-ac1de296d0d6, b5e143db-0f84-49fb-8878-26b76ba64ad9, 2022-03-30 10:52:34.744781+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
96c672de-d17f-458b-8ad8-5013ce92aaf9, dfbec1d8-410a-4455-b8ce-d4ee5fe08629, 2022-03-30 10:52:36.728456+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
9dc03d00-c939-4f0e-ba89-f5c0ed171389, dfbec1d8-410a-4455-b8ce-d4ee5fe08629, 2022-03-30 10:52:37.171770+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
19ab84ac-035a-407d-8d96-44b50d7e4f6c, e03d6dde-5e74-487e-b697-521970d10462, 2022-03-30 10:52:39.055151+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
a2c07bf5-0eb6-477e-951a-bf92fef5a568, e03d6dde-5e74-487e-b697-521970d10462, 2022-03-30 10:52:39.384634+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
a2353fe7-3222-4f45-b6da-0a95acc95afd, e03d6dde-5e74-487e-b697-521970d10462, 2022-03-30 10:52:39.635462+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
55900d31-5957-488b-8034-374aa5d9fa0b, beaab625-836e-4bd5-86a0-acf9c4a98b3c, 2022-03-30 10:52:48.059257+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
0c3ff011-2dd9-4987-b027-be8a7b2a7a0d, beaab625-836e-4bd5-86a0-acf9c4a98b3c, 2022-03-30 10:52:48.821769+00:00, broken x 10,creamout x 2,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
69af6c65-aace-4523-8b42-67a961a6f27b, beaab625-836e-4bd5-86a0-acf9c4a98b3c, 2022-03-30 10:52:49.129916+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
39309977-5a58-4872-ad5f-ca76930d84de, 2f84a08e-da58-4e81-ad8d-0710614497be, 2022-03-30 10:52:50.803063+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
f2a23ec2-7f91-470b-8f49-88b7c05191f4, 2f84a08e-da58-4e81-ad8d-0710614497be, 2022-03-30 10:52:51.297738+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
5adb733e-7fd7-4f63-9f0f-de337255e388, 2f84a08e-da58-4e81-ad8d-0710614497be, 2022-03-30 10:52:51.622025+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
bf3d812f-69bb-4d42-9d74-54207f6a79f5, 48be7aba-1550-4a3c-a0e3-a4439ff5d77c, 2022-03-30 10:52:53.577907+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
7f521dce-e227-4fe5-b80b-9fd332de5e79, 48be7aba-1550-4a3c-a0e3-a4439ff5d77c, 2022-03-30 10:52:53.927317+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
735aa227-2d7a-42e2-a616-89ce0e501ffd, 48be7aba-1550-4a3c-a0e3-a4439ff5d77c, 2022-03-30 10:52:54.191539+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
92a98eb9-268d-4f5f-b455-e434f90efd70, 428fffa8-4068-4720-8cce-92a1a1964292, 2022-03-30 10:52:55.957578+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
ab37dc51-70f6-4185-8ea1-24e10c59626b, 428fffa8-4068-4720-8cce-92a1a1964292, 2022-03-30 10:52:56.402439+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
3abe3744-8df6-4b94-bdc8-3ca904114322, 428fffa8-4068-4720-8cce-92a1a1964292, 2022-03-30 10:52:56.671566+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
3702ea7c-f08d-4699-a52b-afbd1531de19, d2ddd73d-826f-4b47-b451-a508b18a26a0, 2022-03-30 10:52:58.173135+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
95ce59df-88cb-4caa-b891-a768f412cb41, d2ddd73d-826f-4b47-b451-a508b18a26a0, 2022-03-30 10:52:58.725477+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
c174f6e1-e127-4bcc-a707-e0fdcbd3790d, 06a64c15-258a-4f2f-b3f3-294fbe6e7be5, 2022-03-30 10:53:00.892570+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
3038a951-30ea-4388-ab61-8b0b58b35eed, d2ddd73d-826f-4b47-b451-a508b18a26a0, 2022-03-30 10:52:59.258535+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
d8e3268e-2bb7-421d-9826-fc6b23bff7aa, 06a64c15-258a-4f2f-b3f3-294fbe6e7be5, 2022-03-30 10:53:01.373102+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
9dd7f321-c0bf-4a88-a192-a19cd54c1102, 7c00b28b-52b5-4900-a65c-e41ccc7855d3, 2022-03-30 10:53:03.816373+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
e628c05c-44e6-400b-8793-bac16c8275b7, 06a64c15-258a-4f2f-b3f3-294fbe6e7be5, 2022-03-30 10:53:01.873783+00:00, tailing x 18,broken x 2,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
a57dbe4d-e658-4926-8583-e979b768988e, 7c00b28b-52b5-4900-a65c-e41ccc7855d3, 2022-03-30 10:53:04.370993+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
5ae1eed5-b5b1-4fea-838f-250983381960, ae399ecb-c5d3-4e58-8f91-90f35654270d, 2022-03-30 10:53:06.732843+00:00, tailing x 18,broken x 2,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
8c65b9dd-aa86-4504-95b2-892b7d939157, 7c00b28b-52b5-4900-a65c-e41ccc7855d3, 2022-03-30 10:53:04.929970+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
f48b78c7-1739-491b-b399-6d1696c006de, ae399ecb-c5d3-4e58-8f91-90f35654270d, 2022-03-30 10:53:07.276654+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
904a59ec-efea-4dac-b9e5-49e76cf8e221, 7207ea0b-b8b8-4651-b0ec-d397cf19e8b3, 2022-03-30 10:53:09.704187+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
9058575f-aad2-42f0-8e69-88a37fe39e88, ae399ecb-c5d3-4e58-8f91-90f35654270d, 2022-03-30 10:53:07.576721+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
55b7c060-6995-41f1-a07a-fc19a14d1c1a, 7207ea0b-b8b8-4651-b0ec-d397cf19e8b3, 2022-03-30 10:53:10.244932+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
c3ec3b73-a25b-4a3b-857b-a91beab18a8f, 07106bb6-fb7a-4cb0-9a44-6255ebf1e78b, 2022-03-30 10:53:12.630358+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
6c415042-e280-4840-965c-b6559be5c99a, 7207ea0b-b8b8-4651-b0ec-d397cf19e8b3, 2022-03-30 10:53:10.768924+00:00, tailing x 18,broken x 2,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
57482ddb-6ed3-4141-80b0-4df1c69f9f5d, 07106bb6-fb7a-4cb0-9a44-6255ebf1e78b, 2022-03-30 10:53:13.180234+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
edbbe48f-a6eb-4ea1-8f45-3fcb9499b6eb, f025d658-dc13-4486-ae05-95c3bf4a2247, 2022-03-30 10:53:15.626903+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
8dd841ad-be01-426a-8a31-7f1bae7c7af1, 07106bb6-fb7a-4cb0-9a44-6255ebf1e78b, 2022-03-30 10:53:13.661366+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
f03abdeb-4ff4-471e-99cc-17b4d5cfef78, f025d658-dc13-4486-ae05-95c3bf4a2247, 2022-03-30 10:53:15.979096+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
5d2272d6-453a-4d45-abc7-e4d0ad000ddc, f025d658-dc13-4486-ae05-95c3bf4a2247, 2022-03-30 10:53:16.357731+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
08801d98-eb01-4da4-a049-2d70518edb84, 5a61d8d6-4e4a-4f67-acd2-c007fd1bf98a, 2022-03-30 10:53:17.968526+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
0f1f7fb9-36da-4d46-ac78-49afddbc4341, 5a61d8d6-4e4a-4f67-acd2-c007fd1bf98a, 2022-03-30 10:53:18.517784+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
b109b082-f2c8-4cb0-980c-cebd7ff68b4c, 5a61d8d6-4e4a-4f67-acd2-c007fd1bf98a, 2022-03-30 10:53:18.976884+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
f6822c06-647b-4454-a599-68e912a48bb8, ad298ebd-862f-4fef-8810-e106c93c6a5f, 2022-03-30 10:53:20.555330+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
8651545f-c0cc-4b7d-a1ad-3ac5308e44cf, ad298ebd-862f-4fef-8810-e106c93c6a5f, 2022-03-30 10:53:21.125960+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
eddf505d-68eb-49c9-b1e4-55bc039b419d, 5d18fb27-5d1b-43da-a5be-350a40432f52, 2022-03-30 10:53:23.657671+00:00, tailing x 18,broken x 2,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
45756694-20ab-45bf-a381-51a668a5dc9b, ad298ebd-862f-4fef-8810-e106c93c6a5f, 2022-03-30 10:53:21.671715+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
c29f1005-580b-4e1f-b093-97c75bded3da, 5d18fb27-5d1b-43da-a5be-350a40432f52, 2022-03-30 10:53:24.318056+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
b9f7b6c7-4d3e-43e1-86ce-2228b38ba3bb, ef96456c-6f39-4e3c-bfa1-60ed6568da3e, 2022-03-30 10:53:26.549748+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
9bcc5d1e-0d24-482d-9e14-25b9b3216d9a, 5d18fb27-5d1b-43da-a5be-350a40432f52, 2022-03-30 10:53:24.881823+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
32d88a95-84f9-43e4-950f-7a755461197d, ef96456c-6f39-4e3c-bfa1-60ed6568da3e, 2022-03-30 10:53:27.158218+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
5c840f54-a6e7-4f12-8238-dfcd437db94b, a889178c-24ea-455e-8c41-7453d6095f5d, 2022-03-30 10:53:29.281969+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
cec113a3-7b58-4105-987d-0ee3ea20c66c, ef96456c-6f39-4e3c-bfa1-60ed6568da3e, 2022-03-30 10:53:27.579788+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
617c186b-0366-43eb-806d-9cf36e0635a2, a889178c-24ea-455e-8c41-7453d6095f5d, 2022-03-30 10:53:29.826782+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
